,Job_Title,Company,Location,Salary,Cost of Living
6704,"Quality Assurance Analyst, Bureau of Technology Strategy & P...",New York City DEPT OF HEALTH/MENTAL HYGIENE,"Queens, NY 11101",77008.0,15.97
6705,Data Analyst,New York City NYC HOUSING AUTHORITY,"Manhattan, NY",70831.5,15.97
6706,Data Scientist – Personalization,Spotify,"New York, NY 10011 (Chelsea area)",144500.0,15.97
6707,Software Engineer: Web & Mobile,Oscar Insurance,"New York, NY 10012 (Little Italy area)",118500.0,15.97
6708,Back-End Developer - Application Developement,Goldman Sachs,"New York, NY 10282 (Tribeca area)",140000.0,15.97
6709,Software Engineer: Microsoft .NET,EquaTEK Interactive,"East Rochester, NY 14445",89000.0,15.97
6710,Consumer Banking Technology - Integrated Solutions - Data En...,Goldman Sachs,"New York, NY 10282 (Tribeca area)",123000.0,15.97
6711,"Cloud Data Engineer, Revenue Science",Twitter,"New York, NY",158500.0,15.97
6712,"Software Engineer, Platform",Frame.io,"New York, NY",130000.0,15.97
6713,"Security Engineer, Mergers, Acquisitions and Alphabets",Google,"New York, NY 10011 (Chelsea area)",134500.0,15.97
6714,Web Back-End Developer,Weill Cornell Medicine,"New York, NY 11221 (Bushwick area)",83000.0,15.97
6715,Software Engineer I,Complemar Partners Inc,"Rochester, NY 14606",85000.0,15.97
6716,Full Stack Developer,CBS,"New York, NY",128500.0,15.97
6717,Data Scientist,Citi,"New York, NY 10261 (Murray Hill area)",142500.0,15.97
6718,Software QA/Change Control Analyst,State University of New York at Albany Research Fo...,"Albany, NY",79500.0,15.97
6719,"Data Scientist - Cryptography and Internet Technology, Marke...",Facebook,"New York, NY 10017 (Midtown area)",140500.0,15.97
6720,Software Engineer II - Content,Grubhub,"New York, NY",157000.0,15.97
6721,Backend Engineer,Remesh,"New York, NY",131500.0,15.97
6722,Network Support Engineer,AI Disruptive Technology,"Rochester, NY",100000.0,15.97
6723,Principal Software Engineer,EZOPS Inc,"New York, NY",130000.0,15.97
6725,Systems Engineer,I-Evolve Technology Services,"Amherst, NY",47500.0,15.97
6726,Senior Java Developer ( in Person interview ),"RICEFW Technologies, inc","New York, NY",94000.0,15.97
6727,Cyber Security Data Loss Prevention Engineer,New York City DEPARTMENT OF FINANCE,"Manhattan, NY 10038 (Financial District area)",133500.5,15.97
6728,"Embedded Linux Software Engineer, 5+ Years Experience",EAW Electronic Systems Inc.,"Poughkeepsie, NY 12603",90000.0,15.97
6729,QUALITY ASSURANCE ENGINEER,New York City HRA/DEPT OF SOCIAL SERVICES,"Manhattan, NY",95000.0,15.97
6730,Bulk Hire- Training & Placment -Advanced BA-RPA AA/UIPATH,V Force Infotech,"New York, NY",60000.0,15.97
6731,.Net Programmer / Analyst,New York City DEPT OF ENVIRONMENT PROTECTION,"New York, NY",77145.5,15.97
6733,Fish Biologist,US Department of the Interior,"Basom, NY",59154.0,15.97
6734,Grants Program Manager - R&D Department,"KSL Biomedical, Inc.","Buffalo, NY 14221",57500.0,15.97
6735,Web Designer / Analyst,Ulster County,"Kingston, NY 12401",60000.0,15.97
6736,Software Engineer Front-End (Web),PhotoShelter,"Manhattan, NY",125000.0,15.97
6737,Business Analyst,New York City ADMIN FOR CHILDREN'S SVCS,"Manhattan, NY",72154.5,15.97
6738,Lead Java Developer,Primary Search Management,"New York, NY 10107 (Midtown area)",250000.0,15.97
6740,Salesforce Architect,SaaSpack,"New York, NY",160000.0,15.97
6741,Junior Developer - Node.js,Lessonbee,"Mount Vernon, NY",40500.0,15.97
6742,"Industrial Waste Assistant, prov",Monroe County,"Rochester, NY",37354.0,15.97
6743,Product/Core IVR Engineer,RedRoute,"Brooklyn, NY 11201",130000.0,15.97
6744,NETWORK INTEGRATION SPECIALIST,City of Ithaca,"Ithaca, NY 14850",45505.0,15.97
6745,Algo Software Engineer (C++/Python),Hudson River Trading,"New York, NY 10005 (Financial District area)",137000.0,15.97
6746,Software Engineer - Full Stack Developer,Vibrant Emotional Health,"New York, NY 10004 (Financial District area)",124000.0,15.97
6747,eCommerce Full Stack Engineer,PepsiCo,"New York, NY 10017 (Midtown area)",122500.0,15.97
6748,IT Technician,White Wolf Computer,"Delmar, NY 12054",43500.0,15.97
6749,Backend Engineer,Citizen,"New York, NY",143000.0,15.97
6750,"Solution Architect-Masters Intern - Summer 2019 - New York,...",DELL,"New York, NY",147000.0,15.97
6751,"Software Engineer, Android",iHeartRadio,"New York, NY",136500.0,15.97
6752,Full Stack Developer- Cyber R&D,Siege Technologies,"Syracuse, NY",108000.0,15.97
6753,IT Specialist - Fly Live Production Studio,Flywheel Sports,"New York, NY 10065 (Upper East Side area)",75000.0,15.97
6754,"Data Scientist, Marketing Analytics",Spotify,"New York, NY 10011 (Chelsea area)",135000.0,15.97
6755,Front-End Software Engineer - NY,GreenSlate LLC,"New York, NY 10001 (Chelsea area)",120500.0,15.97
6756,Jr .Net Developer,TEOCO Corporation,"Rochester, NY",87500.0,15.97
6757,Java Developer,Latham Pool Products,"Latham, NY",97000.0,15.97
6758,Software Engineer (May 2019 Graduates),"SRC, Inc.","Syracuse, NY",95000.0,15.97
6759,Software Engineer,Sidewalk Labs,"New York, NY",138500.0,15.97
6760,Back End Engineer,"Greystone & Co., Inc.","New York, NY 10019 (Midtown area)",143500.0,15.97
6761,Software Engineer- JAVA / Cassandra/ Kafka,JP Morgan Chase,"New York, NY 10001 (Chelsea area)",136000.0,15.97
6762,VB.Net/ SQL Server Developer,River Valley & Cavallaro Foods,"Syracuse, NY",89000.0,15.97
6765,Frontend Developer - CPT OPT,The Plum Tree Group,"Columbus, OH",60000.0,11.22
6766,BMI Specialist,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",55000.0,11.22
6774,Application Developer-Inter.,The Ohio State University,"Columbus, OH",74000.0,11.22
6775,IT SPECIALIST (NETWORK),US Department of Defense,"Whitehall, OH",74253.5,11.22
6776,Systems Developer/Engineer,The Ohio State University,"Columbus, OH",60000.0,11.22
6783,Bioinformatician,selfdecode.com,"Columbus, OH",130000.0,11.22
6786,UX Researcher,Heitmeyer Consulting,"Columbus, OH 43219 (Northeast area)",85000.0,11.22
6788,Business Systems Analyst,City of Columbus Department of Technology,"Columbus, OH",83500.0,11.22
6792,Environmental Specialist 2 (20047820),State of Ohio Jobs,"Logan, OH",50086.0,11.22
6797,Apps Development Analyst,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",58900.0,11.22
6798,IT Systems Engineer,PRO OnCall Technologies,"Columbus, OH",49500.0,11.22
6799,IT Technician - Part Time,Mphasis,"Columbus, OH",46000.0,11.22
6800,Associate System Analyst,OhioHealth,"Columbus, OH",51500.0,11.22
6801,Jr. Business Analyst,Asa,"Delaware, OH",52500.0,11.22
6802,Web Development Analyst,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",58900.0,11.22
6804,Software Engineer,JP Morgan Chase,"Columbus, OH 43219 (Northeast area)",96500.0,11.22
6805,Business Intelligence SQL Developer,Advocate Radiology Billing,"Powell, OH 43065",81500.0,11.22
6806,IT Recovery Solution Consltnt,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",84500.0,11.22
6807,Software Developer,Nationwide Energy Partners,"Columbus, OH",82000.0,11.22
6808,Data Scientist,Abercrombie and Fitch Co.,"Columbus, OH",110000.0,11.22
6810,Software Developer,PNC Financial Services Group,"Columbus, OH 43224 (North Linden area)",87500.0,11.22
6811,SAP SD Analyst,Javelin Systems,"Dublin, OH",75442.0,11.22
6812,Systems Analyst/Computer Systems Analyst,Synapse Tech Services,"Columbus, OH",91500.0,11.22
6816,Database Specialist 3 (SQL/OnBase) PCN 736110,Franklin County Children Services,"Columbus, OH 43223 (Southwest area)",47860.0,11.22
6821,Research Associate 2-Social,The Ohio State University,"Columbus, OH",49021.5,11.22
6822,"Data Scientist Associate, Workforce Analytics",JP Morgan Chase,"Columbus, OH 43201 (Weinland Park area)",147000.0,11.22
6823,Software Engineer,Battelle,"Columbus, OH 43201 (Weinland Park area)",76500.0,11.22
6824,Computer Systems Analyst,Stellar IT Solutions,"Columbus, OH 43219 (Northeast area)",72500.0,11.22
6825,Engineering Software Developer,Paul J. Ford and Company,"Columbus, OH 43215 (Downtown area)",67000.0,11.22
6826,Web Front End Developer,Battelle,"Columbus, OH 43201 (Weinland Park area)",82500.0,11.22
6827,Software Design Engineer,"Honda R&D Americas, Inc.","Marysville, OH",87500.0,11.22
6828,"Engineer, Software",Satcom Direct,"Columbus, OH",89000.0,11.22
6829,Software Developer,ELOQUII,"Columbus, OH 43219 (Northeast area)",98000.0,11.22
6830,"Software Engineering, Engineer",Cardinal Health,"Dublin, OH 43017",101000.0,11.22
6831,Java EE Developer,Heitmeyer Consulting,"Columbus, OH 43219 (Northeast area)",119500.0,11.22
6832,Software Engineer,BARK,"Columbus, OH",95500.0,11.22
6833,Java Engineer,CapTech Consulting,"Columbus, OH",83500.0,11.22
6834,Systems Analyst - IT,Hikma Pharmaceuticals,"Columbus, OH",64000.0,11.22
6835,Software Engineer,Path Robotics,"Columbus, OH",88500.0,11.22
6838,Java Developer,CGI Veterans Jobs,"Columbus, OH",92000.0,11.22
6839,Software Developer,Battelle,"Columbus, OH 43201 (Weinland Park area)",100000.0,11.22
6840,Software Developer Sr,PNC Financial Services Group,"Columbus, OH 43224 (North Linden area)",80000.0,11.22
6841,Database Administrator,Donatos Pizza,"Columbus, OH",81500.0,11.22
6842,Experienced Information Systems Engineer,"Community Banc Consulting, Inc.","Columbus, OH 43229 (Northland area)",73000.0,11.22
6843,PRW JAVA Developer,Allegiance Technologies,"Columbus, OH",96500.0,11.22
6844,Java Developer,Things Remembered,"Westerville, OH",99500.0,11.22
6845,Software Developer II,MedData,"Columbus, OH",68000.0,11.22
6847,Systems Engineer,Meadowbrook Insurance Group Inc.,"Westerville, OH",72000.0,11.22
6848,"Engineer, Cloud Governance",Cardinal Health,"Dublin, OH 43017",104000.0,11.22
6849,System Engineer,OhioHealth,"Columbus, OH",71000.0,11.22
6850,.NET Application Developer,Heitmeyer Consulting,"Columbus, OH 43219 (Northeast area)",93500.0,11.22
6851,IT Business Systems Analyst,GARSAN Solutions,"Reynoldsburg, OH",57000.0,11.22
6852,Frontend Software Engineer (Evergreen),McGraw-Hill,"Columbus, OH 43240 (Far North area)",110000.0,11.22
6854,Software Engineer (All Levels),nChannel,"Columbus, OH",104000.0,11.22
6855,Software Developer - 3D Rendering Engineer,AutoDesSys,"Columbus, OH 43221 (Upper Arlington area)",88000.0,11.22
6856,Third party Manufacturing (TPM) Engineering - Abbott Nutriti...,Abbott Laboratories,"Columbus, OH 43215 (Downtown area)",84000.0,11.22
6857,"Business Systems Analyst, Product Support Systems",Veeva Systems,"Columbus, OH",101000.0,11.22
6858,UA Library Technology and Media Librarian (Media Services/Fu...,City of Upper Arlington,"Upper Arlington, OH",42286.0,11.22
6859,Data Scientist,Redjack,"Columbus, OH 43230",110000.0,11.22
6860,Data Scientist COLS - NA,Foxhole Technology,"Columbus, OH",119000.0,11.22
6861,"Data Scientist, Telematics",Root Insurance Company,"Columbus, OH",121500.0,11.22
6862,DB2 z/OS Database Administrator,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",99500.0,11.22
6864,Principle Data Scientist,Illumination Works LLC,"Columbus, OH",125000.0,11.22
6868,Senior Full Stack Web Developer,Gant Travel,"Columbus, OH",70000.0,11.22
6869,Sr. IT Project Manager,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",90800.0,11.22
6870,Data Analytics Consultant,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",78600.0,11.22
6878,CRM Developer,"Ashland, LLC","Dublin, OH",110000.0,11.22
6880,Systems Analyst,Ebix Inc.,"Columbus, OH",95500.0,11.22
6881,Software Developer III,Jonas Software,"Columbus, OH",91500.0,11.22
6882,Database Administrator DBA,T-CETRA LLC,"Dublin, OH 43017",87000.0,11.22
6883,SQL Database Administrator,The Paragon Group,"Columbus, OH 43213 (Whitehall area)",104000.0,11.22
6884,"Medical Lab Technician/Medical Technologist - Dublin, OH",LabCorp,"Dublin, OH 43016",50500.0,11.22
6885,Senior Software Engineer,OCLC,"Dublin, OH 43017",107500.0,11.22
6886,Staff Software Engineer,Root Insurance Company,"Columbus, OH",102500.0,11.22
6887,Systems Analyst,OhioHealth,"Columbus, OH",63000.0,11.22
6888,IT Software QA Specialist Sr,Sedgwick,"Dublin, OH 43017",73500.0,11.22
6889,Software Engineer - Ab Initio,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",112500.0,11.22
6890,Systems Engineer,MPW Industrial Services,"Hebron, OH 43025",68500.0,11.22
6891,Mid Java/J2EE Software Engineer,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",123000.0,11.22
6892,Global Systems Engineer,Cisco Careers,"Dublin, OH",113500.0,11.22
6893,"Software Engineer in Test, Engineering Productivity",DataRobot,"Columbus, OH",104500.0,11.22
6895,Research Associate 2-B/H,The Ohio State University,"Columbus, OH",54000.0,11.22
6896,Data Analysts Lead,Heitmeyer Consulting,"Columbus, OH 43230",105000.0,11.22
6898,Manager-Research Informatics,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",95000.0,11.22
6901,Building HVAC Systems Analyst,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",54800.0,11.22
6903,Automotive Vision Systems Test Engineer,Racar Design & Engineering LLC,"Raymond, OH",55000.0,11.22
6904,Senior Level Software Engineer,Battelle,"Columbus, OH 43201 (Weinland Park area)",90000.0,11.22
6905,software Test Developer-Not from Agencies-W2 only,Cylon Technologies,"Columbus, OH",96500.0,11.22
6906,Security Engineer Red Team,Veeva Systems,"Columbus, OH",146500.0,11.22
6907,Web Architect,ComResource,"Pickerington, OH",107000.0,11.22
6909,Sr. Software Engineer,"Goken America, LLC","Dublin, OH 43016",90000.0,11.22
6910,Database Administrator-Big Data/ DBA,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",121000.0,11.22
6911,Engineering: Cloud Software Engineer,Corelight,"Columbus, OH",113500.0,11.22
6912,JAVA / Cassandra/ Kafka Developer,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",127000.0,11.22
6913,Medical Technologist,OSU Wexner Medical Center,"Columbus, OH",53000.0,11.22
6914,Software Engineer (.NET/C#/MVC),FIS Global,"Columbus, OH",85500.0,11.22
6915,"Associate, Data Scientist - Customer Analytics",JP Morgan Chase,"Columbus, OH 43240 (Far North area)",132000.0,11.22
6916,Senior Software Engineer,GK,"Westerville, OH 43081",107500.0,11.22
6917,Front-End Web App Developer – Angular,Crossroads Technologies,"Columbus, OH",90000.0,11.22
6918,D365 F&O - Solution Architect,Sikich LLP,"Columbus, OH",113000.0,11.22
6919,Production Supervisor,OWENS CORNING,"Newark, OH 43056",73500.0,11.22
6920,Cloud Systems Operations Engineer,Verizon,"Lewis Center, OH 43035",112500.0,11.22
6921,"Software Developer, Staff",Fiserv,"Dublin, OH 43016",78000.0,11.22
6923,Actuarial Analyst I- Personal Lines,Grange Insurance Company,"Columbus, OH",65500.0,11.22
6924,QA Automation Engineer,Quest IT Solutions,"Westerville, OH",84000.0,11.22
6925,Java Developer on W2 Only,Collaborate Structures,"Columbus, OH",94000.0,11.22
6926,Manufacturing Engineer,EG Industries,"Circleville, OH",67500.0,11.22
6927,Senior Software Engineer,Root Insurance Company,"Columbus, OH",116000.0,11.22
6928,Electrical Engineer Driver Assist Systems – Camera & Auto Pa...,"Honda R&D Americas, Inc.","Raymond, OH",78500.0,11.22
6929,DevOps Engineer,ComResource,"Columbus, OH 43215 (Downtown area)",105500.0,11.22
6930,Data Scientist - Manager - Internatinal Analytics/Big Data/A...,Storm Global Analytics,"Columbus, OH",158000.0,11.22
6932,Senior Software Engineer (Senior Cloud Data Engineer) (P-Mod...,Cardinal Health,"Dublin, OH 43017",125500.0,11.22
6933,Java Web UI Front-end Developer,Peer Solutions Group,"Columbus, OH",120000.0,11.22
6934,Manager - Health Information,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",52500.0,11.22
6935,Lead Cloud Engineer,Discover Financial Services,"New Albany, OH 43054",115000.0,11.22
6936,Senior BI Developer,OhioHealth,"Columbus, OH",83500.0,11.22
6937,Electrical Engineer,Battelle,"Columbus, OH 43201 (Weinland Park area)",87500.0,11.22
6938,CCB - Quantitative Modeling/Data Science - Vice President,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",131500.0,11.22
6939,Database Administrator,TekSynap,"Columbus, OH",86500.0,11.22
6940,Sr. Software Engineer,NICE inContact,"Columbus, OH",119500.0,11.22
6941,Application Architect (.Net / Angular - 10 Years Exp. Requir...,Expeed Software,"Columbus, OH",113000.0,11.22
6942,"Graduate Electrical Engineer (MEP), Building Systems","ms consultants, inc.","Columbus, OH 43229 (Northland area)",92500.0,11.22
6943,Manager - Strategic Analytics,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",84500.0,11.22
6944,Senior Mechanical Engineer,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",73100.0,11.22
6945,Athletic Trainer,Ohio State University Medical Center,"Columbus, OH 43210 (Olentangy River Road area)",47500.0,11.22
6946,Sr. Access Mgmt./ DB Engineer,Heitmeyer Consulting,"Columbus, OH 43219 (Northeast area)",105000.0,11.22
6947,Guidewire Software Developer Senior,State Automobile Mutual Insurance Company,"Columbus, OH 43215 (Downtown area)",90000.0,11.22
6948,Process Engineer,State Industrial Products,"Hebron, OH",72500.0,11.22
6949,AppTech Engineer III-ascena,Ascena,"Pataskala, OH 43062",102500.0,11.22
6950,Technical Architect (Salesforce experience required) Columbu...,Silverline Jobs,"Columbus, OH",139500.0,11.22
6951,CAV Project Engineer L2,L&T Technology Services Ltd.,"Raymond, OH",98000.0,11.22
6952,Connected & Automated Vehicle (CAV) Project Engineer,Cresttek LLC,"Raymond, OH 43067",101000.0,11.22
6953,Sr. Dev Ops Engineer,AEP Energy Inc,"Columbus, OH 43215 (Downtown area)",102000.0,11.22
6954,Automation Technical Lead,Jonas Software,"Columbus, OH",103000.0,11.22
6956,Sanitation Supervisor,Cerelia Bakery USA Inc.,"Columbus, OH 43219 (Northeast area)",57500.0,11.22
6960,L&I ITS5 Security Analyst,State of Washington Dept. of Labor & Industries,"Tumwater, WA",77340.0,17.64
6961,L&I Full Stack Developer,State of Washington Dept. of Labor & Industries,"Tumwater, WA",70092.0,17.64
6965,Data Scientist Internship - Summer 2019,OfferUp,"Bellevue, WA",112500.0,17.64
6966,"data scientist, Internal Audit - IT - Seattle, WA",Starbucks,"Seattle, WA",101500.0,17.64
6967,Software Developer - Instrumentation,Hulu,"Seattle, WA",109500.0,17.64
6968,Software Engineer - CTJ,Microsoft,"Redmond, WA",130000.0,17.64
6969,SOFTWARE ENGINEER,Foot Locker,"Kennewick, WA 99336",94000.0,17.64
6970,Software Engineer- Database- Seattle,Zymergen,"Seattle, WA",132500.0,17.64
6971,"data scientist, Supply Chain - Seattle, WA",Starbucks,"Seattle, WA",126000.0,17.64
6972,"Software Engineer, Worldwide Learning",Microsoft,"Redmond, WA",108000.0,17.64
6973,"Software Engineer, Android Applications",Google,"Kirkland, WA 98033 (Highlands area)",81000.0,17.64
6974,Software Development Engineer I- Data and Science,LivePerson - Global Product & Technology,"Seattle, WA",115500.0,17.64
6975,"Product Analyst, Data Science",Google,"Kirkland, WA 98033 (Highlands area)",89500.0,17.64
6976,"Control Systems Engineer - Puget Sound, WA",Shell,"Puget Sound, WA",97500.0,17.64
6977,Software Engineer,ServiceNow,"Kirkland, WA",112500.0,17.64
6978,Software Engineer,Adobe,"Seattle, WA",125000.0,17.64
6979,"Front End Engineer, Intern/Co-op",Facebook,"Seattle, WA 98101 (Downtown area)",96500.0,17.64
6980,"Software Engineer, Backend (Multiple levels)",The Climate Corporation,"Seattle, WA",142500.0,17.64
6981,Associate Software Development Engineer,WatchGuard Technologies,"Seattle, WA 98104",120000.0,17.64
6982,Front End Software Engineer,Google,"Kirkland, WA 98033 (Highlands area)",89000.0,17.64
6983,Software Engineer,General Electric,"Seattle, WA 98101 (Downtown area)",100000.0,17.64
6984,Data Science Software Developer,Rowan TELS Corp.,"Seattle, WA 98104",110000.0,17.64
6985,Systems Software Engineer I,ACCO Engineered Systems,"Renton, WA 98057",91000.0,17.64
6986,Data & Applied Scientist,Microsoft,"Bellevue, WA 98004 (Downtown area)",92000.0,17.64
6987,"Developer Programs Engineer, Cloud SQL",Google,"Seattle, WA",90000.0,17.64
6988,Data Analyst / Jr. Data Scientist,Logic20/20,"Bellevue, WA",96500.0,17.64
6989,DevOps Software Engineer - Early Career,BOEING,"Seattle, WA",116000.0,17.64
6991,Frontend Software Engineer,Textio,"Seattle, WA 98104",106500.0,17.64
6993,Software Engineer,Visa,"Bellevue, WA",110500.0,17.64
6994,"software engineer, Retail Operations - Seattle, WA",Starbucks,"Seattle, WA",137000.0,17.64
6995,Software Web/Mobile Application Developer,Metropolitan Washington Airports Authority,"Headquarters, WA",124182.5,17.64
6997,Software Engineer,HCL Americas,"Redmond, WA 98052",75000.0,17.64
6998,Software Engineer I/II,Practice by Numbers,"Redmond, WA",82500.0,17.64
6999,Software Engineer (Level 1),Pacific Northwest National Laboratory,"Richland, WA",100000.0,17.64
7000,Software Engineer- UI,Zulily,"Seattle, WA 98121 (Belltown area)",108000.0,17.64
7001,Multiplayer Software Engineer - Turn 10 Studios,Microsoft,"Redmond, WA",93000.0,17.64
7002,"data scientist, Internal Audit - IT - Seattle, WA",Starbucks,"Seattle, WA 98134 (Industrial Complex area)",101500.0,17.64
7003,Software Tester,Expeditors,"Seattle, WA 98104",52500.0,17.64
7005,"Security Engineer Intern, Summer 2019",Google,"Kirkland, WA 98033 (Highlands area)",99000.0,17.64
7006,Software Developer II - Mobile Technologies,Harbor Wholesale Foods,"Lacey, WA 98516",107000.0,17.64
7007,Associate Software Developer,General Dynamics Information Technology,"Keyport, WA",86500.0,17.64
7008,"Intern Software Engineer, UI","ExtraHop Networks, Inc.","Seattle, WA 98101 (Downtown area)",122500.0,17.64
7009,Cyber Software Engineer,JP Morgan Chase,"Seattle, WA 98101 (Downtown area)",121500.0,17.64
7011,Application Developer (IT Specialist 5),State of Washington Dept. of Ecology,"Lacey, WA",77340.0,17.64
7012,Elixir Software Engineer,Minnow,"Seattle, WA",115000.0,17.64
7014,System Analyst,City of Bellevue,"Bellevue, WA 98004 (Downtown area)",86268.5,17.64
7016,Software Engineer UI,Dropbox,"Seattle, WA",112500.0,17.64
7017,SQL Developer/DBA,Cognus Systems,"Seattle, WA",94000.0,17.64
7018,Software Developer,Rad Power Bikes,"Seattle, WA 98107 (Ballard area)",92500.0,17.64
7019,SDE Intern,Zulily,"Seattle, WA 98121 (Belltown area)",107500.0,17.64
7020,"Sr Engineer, Software",T-Mobile,"Bellevue, WA",118000.0,17.64
7021,"Data Scientist, Engineering",Google,"Seattle, WA",120000.0,17.64
7022,Business Systems Analyst - Digital Technology,JP Morgan Chase,"Seattle, WA 98101 (Downtown area)",102000.0,17.64
7023,Software Test Engineer,Premera Blue Cross,"Mountlake Terrace, WA 98043",81000.0,17.64
7024,Front End Engineer,Facebook,"Seattle, WA 98101 (Downtown area)",107500.0,17.64
7025,IT Consultant,501 Commons,"Seattle, WA 98144 (Mount Baker area)",60000.0,17.64
7026,Java Developer,NESS USA INC,"Seattle, WA",94500.0,17.64
7027,Enterprise Orchestration Software Developer #2912~,Costco Wholesale,"Issaquah, WA 98027",95000.0,17.64
7028,Junior Systems Engineer,"MKS2, LLC","Spokane, WA",55000.0,17.64
7029,Software Development Engineer - Bounty Board,Twitch,"Seattle, WA",125500.0,17.64
7030,Java Developer,Avenir IT Solutions,"Bellevue, WA",105000.0,17.64
7032,"Software Engineer, Desktop Platform",Dropbox,"Seattle, WA",134500.0,17.64
7033,Software Engineer in Test,NetMotion Software,"Seattle, WA",99000.0,17.64
7034,"Software Development Engineer, System Services Team",DELL,"Seattle, WA 98133",132500.0,17.64
7035,QA Test - Software,Wyze Labs,"Kirkland, WA 98033 (Highlands area)",76000.0,17.64
7036,Software Developer - Big Data / Application Development Tool...,Oracle,"Bellevue, WA 98004 (Downtown area)",129500.0,17.64
7037,Software Engineer (Starlink),SpaceX,"Redmond, WA 98052",97500.0,17.64
7038,Developer (Front-End) - Cargo Signal™,Expeditors,"Seattle, WA 98104",97500.0,17.64
7039,Software Engineer,"Newton Research Labs, Inc.","Renton, WA 98057",104000.0,17.64
7040,Software Engineer,Card Kingdom,"Seattle, WA 98107 (Ballard area)",95000.0,17.64
7041,Program Professional,City of Spokane,"Spokane, WA",71733.5,17.64
7042,Systems Analyst - Aviation Maintenance,Port of Seattle,"Seattle, WA",71923.5,17.64
7043,Systems Engineer,Digital Seattle,"Seattle, WA 98108 (Georgetown area)",82500.0,17.64
7044,Information Technology Specialist,US Department of the Navy,"Keyport, WA",60500.0,17.64
7046,IT Systems Administrator I/II (First Review on 01/03/2019),"City of Kennewick, WA","Kennewick, WA",83688.0,17.64
7047,Database Administrator II - AMZ3027,"Amazon Web Services, Inc.","Seattle, WA",120590.5,17.64
7048,Front End Developer,BiSoft,"Redmond, WA",115000.0,17.64
7049,"Software Engineer, Social VR Platform",Facebook,"Seattle, WA 98101 (Downtown area)",109000.0,17.64
7050,"Software Engineer, Intelligent Services, Microsoft WW Learni...",Microsoft,"Redmond, WA",107500.0,17.64
7051,Staff Software Engineer,Google,"Seattle, WA",121500.0,17.64
7052,Software Engineer,Internet Brands,"Seattle, WA",116500.0,17.64
7053,Big Data Software Engineer,JP Morgan Chase,"Seattle, WA 98101 (Downtown area)",147500.0,17.64
7054,"Software Engineer, Knowledge Platform",Square,"Seattle, WA",145000.0,17.64
7055,Full Stack Software Engineer,Mystery,"Seattle, WA 98104",113500.0,17.64
7056,SQL Developer,Covestic,"Redmond, WA",79000.0,17.64
7057,Software Engineer,VMware,"Bellevue, WA 98004 (Downtown area)",127500.0,17.64
7058,Software Engineer - Java Developer,Indigo Slate,"Bellevue, WA",122000.0,17.64
7059,"Software Engineer in Test, Tableau Server",Tableau,"Kirkland, WA",95500.0,17.64
7060,Computer System Analyst,FeaturesPoint,"Bothell, WA",88500.0,17.64
7061,Backend Node Developer,"Woongjin, Inc","Bellevue, WA",104500.0,17.64
7062,Frontend Software Engineer,Beyondsoft Consulting,"Redmond, WA",94000.0,17.64
7063,Full Stack Developer,A Place for Mom,"Seattle, WA",123000.0,17.64
7064,"Software Engineer in Test, Maps",Tableau,"Kirkland, WA",88500.0,17.64
7065,Software Development Engineer,iTrellis,"Seattle, WA 98101 (Downtown area)",118000.0,17.64
7066,Software Development Engineer - Backend,OfferUp,"Seattle, WA",130500.0,17.64
7067,Data Scientist,Textio,"Seattle, WA 98104",113000.0,17.64
7068,"Software Engineer, Oculus Shell",Facebook,"Seattle, WA 98101 (Downtown area)",106500.0,17.64
7069,"Data Scientist, Analytics",Facebook,"Seattle, WA 98101 (Downtown area)",144000.0,17.64
7070,"Data Scientist - Online Safety, Security",Facebook,"Seattle, WA 98101 (Downtown area)",131500.0,17.64
7072,Entry Level Police Officer,"City of Auburn, WA","Auburn, WA",84203.5,17.64
7073,Network Systems Engineer,King County Library System,"Issaquah, WA 98027",98477.5,17.64
7075,Full Stack Developer/Web Application Developer,Integrity Labs,"Olympia, WA 98501",89000.0,17.64
7076,"Software Engineer (Backend) - Airports, Events & Venues (Sea...",Uber,"Seattle, WA 98101 (Downtown area)",126000.0,17.64
7077,Software Engineer 2 - Machine Learning,Zulily,"Seattle, WA 98121 (Belltown area)",112500.0,17.64
7078,Software Engineer,Princeton Digital LLC,"Seattle, WA",120500.0,17.64
